rank,wave,action,priority_score,url_type,title,category_slug,category_name,slug,last_modified,sitemap_priority,url,reason
272,wave_5,sitemap_monitor,99,calculator,Zarar Hesaplama,ticaret-ve-is,Ticaret & İş,zarar-hesaplama,2026-03-14T00:00:00.000Z,0.80,https://www.hesapmod.com/ticaret-ve-is/zarar-hesaplama,sitemap:0.80; calculator-landing; category-boost:7
273,wave_5,sitemap_monitor,99,calculator,Arsa Payı Hesaplama,ticaret-ve-is,Ticaret & İş,arsa-payi-hesaplama,2026-03-09T09:00:00.000Z,0.80,https://www.hesapmod.com/ticaret-ve-is/arsa-payi-hesaplama,sitemap:0.80; calculator-landing; category-boost:7
274,wave_5,sitemap_monitor,99,calculator,Desi Hesaplama,ticaret-ve-is,Ticaret & İş,desi-hesaplama,2026-03-09T09:00:00.000Z,0.80,https://www.hesapmod.com/ticaret-ve-is/desi-hesaplama,sitemap:0.80; calculator-landing; category-boost:7
275,wave_5,sitemap_monitor,99,calculator,İnşaat Alanı Hesaplama,ticaret-ve-is,Ticaret & İş,insaat-alani-hesaplama,2026-03-09T09:00:00.000Z,0.80,https://www.hesapmod.com/ticaret-ve-is/insaat-alani-hesaplama,sitemap:0.80; calculator-landing; category-boost:7
276,wave_5,sitemap_monitor,99,calculator,Kargo Ücreti Hesaplama,ticaret-ve-is,Ticaret & İş,kargo-ucreti-hesaplama,2026-03-09T09:00:00.000Z,0.80,https://www.hesapmod.com/ticaret-ve-is/kargo-ucreti-hesaplama,sitemap:0.80; calculator-landing; category-boost:7
277,wave_5,sitemap_monitor,98,calculator,Alçı Hesaplama,insaat-muhendislik,İnşaat & Mühendislik,alci-hesaplama,2026-05-02T00:00:00.000Z,0.80,https://www.hesapmod.com/insaat-muhendislik/alci-hesaplama,sitemap:0.80; calculator-landing
278,wave_5,sitemap_monitor,98,calculator,Beton Hesaplama,insaat-muhendislik,İnşaat & Mühendislik,beton-hesaplama,2026-05-02T00:00:00.000Z,0.80,https://www.hesapmod.com/insaat-muhendislik/beton-hesaplama,sitemap:0.80; calculator-landing
279,wave_5,sitemap_monitor,98,calculator,Boya Hesaplama,insaat-muhendislik,İnşaat & Mühendislik,boya-hesaplama,2026-05-02T00:00:00.000Z,0.80,https://www.hesapmod.com/insaat-muhendislik/boya-hesaplama,sitemap:0.80; calculator-landing
280,wave_5,sitemap_monitor,98,calculator,Çatı Alan Hesaplama,insaat-muhendislik,İnşaat & Mühendislik,cati-alan-hesaplama,2026-05-02T00:00:00.000Z,0.80,https://www.hesapmod.com/insaat-muhendislik/cati-alan-hesaplama,sitemap:0.80; calculator-landing
281,wave_5,sitemap_monitor,98,calculator,Çimento Hesaplama,insaat-muhendislik,İnşaat & Mühendislik,cimento-hesaplama,2026-05-02T00:00:00.000Z,0.80,https://www.hesapmod.com/insaat-muhendislik/cimento-hesaplama,sitemap:0.80; calculator-landing
282,wave_5,sitemap_monitor,98,calculator,Demir Hesaplama,insaat-muhendislik,İnşaat & Mühendislik,demir-hesaplama,2026-05-02T00:00:00.000Z,0.80,https://www.hesapmod.com/insaat-muhendislik/demir-hesaplama,sitemap:0.80; calculator-landing
283,wave_5,sitemap_monitor,98,calculator,Elektrik Kablo Hesaplama,insaat-muhendislik,İnşaat & Mühendislik,elektrik-kablo-hesaplama,2026-05-02T00:00:00.000Z,0.80,https://www.hesapmod.com/insaat-muhendislik/elektrik-kablo-hesaplama,sitemap:0.80; calculator-landing
284,wave_5,sitemap_monitor,98,calculator,Enerji Tüketim Hesaplama,insaat-muhendislik,İnşaat & Mühendislik,enerji-tuketim-hesaplama,2026-05-02T00:00:00.000Z,0.80,https://www.hesapmod.com/insaat-muhendislik/enerji-tuketim-hesaplama,sitemap:0.80; calculator-landing
285,wave_5,sitemap_monitor,98,calculator,Güneş Paneli Hesaplama,insaat-muhendislik,İnşaat & Mühendislik,gunes-paneli-hesaplama,2026-05-02T00:00:00.000Z,0.80,https://www.hesapmod.com/insaat-muhendislik/gunes-paneli-hesaplama,sitemap:0.80; calculator-landing
286,wave_5,sitemap_monitor,98,calculator,Hafriyat Hesaplama,insaat-muhendislik,İnşaat & Mühendislik,hafriyat-hesaplama,2026-05-02T00:00:00.000Z,0.80,https://www.hesapmod.com/insaat-muhendislik/hafriyat-hesaplama,sitemap:0.80; calculator-landing
287,wave_5,sitemap_monitor,98,calculator,Isı Kaybı Hesaplama,insaat-muhendislik,İnşaat & Mühendislik,isi-kaybi-hesaplama,2026-05-02T00:00:00.000Z,0.80,https://www.hesapmod.com/insaat-muhendislik/isi-kaybi-hesaplama,sitemap:0.80; calculator-landing
288,wave_5,sitemap_monitor,98,calculator,Jeneratör Güç Hesaplama,insaat-muhendislik,İnşaat & Mühendislik,jenerator-guc-hesaplama,2026-05-02T00:00:00.000Z,0.80,https://www.hesapmod.com/insaat-muhendislik/jenerator-guc-hesaplama,sitemap:0.80; calculator-landing
289,wave_5,sitemap_monitor,98,calculator,Kum Hesaplama,insaat-muhendislik,İnşaat & Mühendislik,kum-hesaplama,2026-05-02T00:00:00.000Z,0.80,https://www.hesapmod.com/insaat-muhendislik/kum-hesaplama,sitemap:0.80; calculator-landing
290,wave_5,sitemap_monitor,98,calculator,Merdiven Hesaplama,insaat-muhendislik,İnşaat & Mühendislik,merdiven-hesaplama,2026-05-02T00:00:00.000Z,0.80,https://www.hesapmod.com/insaat-muhendislik/merdiven-hesaplama,sitemap:0.80; calculator-landing
291,wave_5,sitemap_monitor,98,calculator,Metreküp Hesaplama,insaat-muhendislik,İnşaat & Mühendislik,metrekup-hesaplama,2026-05-02T00:00:00.000Z,0.80,https://www.hesapmod.com/insaat-muhendislik/metrekup-hesaplama,sitemap:0.80; calculator-landing
292,wave_5,sitemap_monitor,98,calculator,Parke Hesaplama,insaat-muhendislik,İnşaat & Mühendislik,parke-hesaplama,2026-05-02T00:00:00.000Z,0.80,https://www.hesapmod.com/insaat-muhendislik/parke-hesaplama,sitemap:0.80; calculator-landing
293,wave_5,sitemap_monitor,98,calculator,Seramik Hesaplama,insaat-muhendislik,İnşaat & Mühendislik,seramik-hesaplama,2026-05-02T00:00:00.000Z,0.80,https://www.hesapmod.com/insaat-muhendislik/seramik-hesaplama,sitemap:0.80; calculator-landing
294,wave_5,sitemap_monitor,98,calculator,Sıva Hesaplama,insaat-muhendislik,İnşaat & Mühendislik,siva-hesaplama,2026-05-02T00:00:00.000Z,0.80,https://www.hesapmod.com/insaat-muhendislik/siva-hesaplama,sitemap:0.80; calculator-landing
295,wave_5,sitemap_monitor,98,calculator,Su Tesisat Hesaplama,insaat-muhendislik,İnşaat & Mühendislik,su-tesisat-hesaplama,2026-05-02T00:00:00.000Z,0.80,https://www.hesapmod.com/insaat-muhendislik/su-tesisat-hesaplama,sitemap:0.80; calculator-landing
296,wave_5,sitemap_monitor,98,calculator,Tuğla Hesaplama,insaat-muhendislik,İnşaat & Mühendislik,tugla-hesaplama,2026-05-02T00:00:00.000Z,0.80,https://www.hesapmod.com/insaat-muhendislik/tugla-hesaplama,sitemap:0.80; calculator-landing
297,wave_5,sitemap_monitor,98,category,Sigorta Kategori,sigorta,Sigorta,sigorta,2026-04-27T09:00:00.000Z,0.80,https://www.hesapmod.com/kategori/sigorta,sitemap:0.80; category-hub
298,wave_5,sitemap_monitor,98,category,Hukuk Kategori,hukuk,Hukuk,hukuk,2026-04-14T09:00:00.000Z,0.80,https://www.hesapmod.com/kategori/hukuk,sitemap:0.80; category-hub
299,wave_5,sitemap_monitor,98,category,Seyahat Kategori,seyahat,Seyahat,seyahat,2026-04-12T09:00:00.000Z,0.80,https://www.hesapmod.com/kategori/seyahat,sitemap:0.80; category-hub
300,wave_5,sitemap_monitor,98,calculator,Alan Hesaplama,matematik-hesaplama,Matematik,alan-hesaplama,2026-03-16T00:00:00.000Z,0.80,https://www.hesapmod.com/matematik-hesaplama/alan-hesaplama,sitemap:0.80; calculator-landing; category-boost:6
301,wave_5,sitemap_monitor,98,calculator,Çevre Hesaplama,matematik-hesaplama,Matematik,cevre-hesaplama,2026-03-16T00:00:00.000Z,0.80,https://www.hesapmod.com/matematik-hesaplama/cevre-hesaplama,sitemap:0.80; calculator-landing; category-boost:6
302,wave_5,sitemap_monitor,98,calculator,EBOB EKOK Hesaplama,matematik-hesaplama,Matematik,ebob-ekok-hesaplama,2026-03-16T00:00:00.000Z,0.80,https://www.hesapmod.com/matematik-hesaplama/ebob-ekok-hesaplama,sitemap:0.80; calculator-landing; category-boost:6
303,wave_5,sitemap_monitor,98,calculator,Ortalama Hesaplama,matematik-hesaplama,Matematik,ortalama-hesaplama,2026-03-16T00:00:00.000Z,0.80,https://www.hesapmod.com/matematik-hesaplama/ortalama-hesaplama,sitemap:0.80; calculator-landing; category-boost:6
304,wave_5,sitemap_monitor,98,calculator,Asal Çarpan Hesaplama,matematik-hesaplama,Matematik,asal-carpan-hesaplama,2026-03-09T09:00:00.000Z,0.80,https://www.hesapmod.com/matematik-hesaplama/asal-carpan-hesaplama,sitemap:0.80; calculator-landing; category-boost:6
305,wave_5,sitemap_monitor,97,calculator,Yıllık İzin Ücreti Hesaplama,muhasebe,Muhasebe,yillik-izin-ucreti-hesaplama,2026-04-13T00:00:00.000Z,0.80,https://www.hesapmod.com/muhasebe/yillik-izin-ucreti-hesaplama,sitemap:0.80; calculator-landing; guide-support:3
306,wave_5,sitemap_monitor,95,calculator,Yükselen Burç Hesaplama,astroloji,Astroloji,yukselen-burc-hesaplama,2026-03-09T09:00:00.000Z,0.80,https://www.hesapmod.com/astroloji/yukselen-burc-hesaplama,sitemap:0.80; calculator-landing; category-boost:3
307,wave_5,sitemap_monitor,94,calculator,Kasko Değeri Hesaplama,sigorta,Sigorta,kasko-degeri-hesaplama,2026-04-27T00:00:00.000Z,0.80,https://www.hesapmod.com/sigorta/kasko-degeri-hesaplama,sitemap:0.80; calculator-landing
308,wave_5,sitemap_monitor,94,calculator,Trafik Sigortası Hesaplama,sigorta,Sigorta,trafik-sigortasi-hesaplama,2026-04-27T00:00:00.000Z,0.80,https://www.hesapmod.com/sigorta/trafik-sigortasi-hesaplama,sitemap:0.80; calculator-landing
309,wave_5,sitemap_monitor,94,calculator,Arabuluculuk Ücreti Hesaplama,hukuk,Hukuk,arabuluculuk-ucreti-hesaplama,2026-04-14T00:00:00.000Z,0.80,https://www.hesapmod.com/hukuk/arabuluculuk-ucreti-hesaplama,sitemap:0.80; calculator-landing
310,wave_5,sitemap_monitor,94,calculator,Amortisman Hesaplama,muhasebe,Muhasebe,amortisman-hesaplama,2026-04-14T00:00:00.000Z,0.80,https://www.hesapmod.com/muhasebe/amortisman-hesaplama,sitemap:0.80; calculator-landing
311,wave_5,sitemap_monitor,94,calculator,Binek Araç Gider Kısıtlaması Hesaplama,muhasebe,Muhasebe,binek-arac-gider-kisitlamasi-hesaplama,2026-04-14T00:00:00.000Z,0.80,https://www.hesapmod.com/muhasebe/binek-arac-gider-kisitlamasi-hesaplama,sitemap:0.80; calculator-landing
312,wave_5,sitemap_monitor,94,calculator,DASK Sigortası Hesaplama,sigorta,Sigorta,dask-sigortasi-hesaplama,2026-04-14T00:00:00.000Z,0.80,https://www.hesapmod.com/sigorta/dask-sigortasi-hesaplama,sitemap:0.80; calculator-landing
313,wave_5,sitemap_monitor,94,calculator,Kısa Çalışma Ödeneği Hesaplama,muhasebe,Muhasebe,kisa-calisma-odenegi-hesaplama,2026-04-13T00:00:00.000Z,0.80,https://www.hesapmod.com/muhasebe/kisa-calisma-odenegi-hesaplama,sitemap:0.80; calculator-landing
314,wave_5,sitemap_monitor,94,calculator,Araç Değer Kaybı Hesaplama,sigorta,Sigorta,arac-deger-kaybi-hesaplama,2026-04-13T00:00:00.000Z,0.80,https://www.hesapmod.com/sigorta/arac-deger-kaybi-hesaplama,sitemap:0.80; calculator-landing
315,wave_5,sitemap_monitor,94,calculator,Klima BTU Hesaplama,diger,Diğer,klima-btu-hesaplama,2026-04-12T00:00:00.000Z,0.80,https://www.hesapmod.com/diger/klima-btu-hesaplama,sitemap:0.80; calculator-landing
316,wave_5,sitemap_monitor,94,calculator,Zekat Hesaplama,diger,Diğer,zekat-hesaplama,2026-04-12T00:00:00.000Z,0.80,https://www.hesapmod.com/diger/zekat-hesaplama,sitemap:0.80; calculator-landing
317,wave_5,sitemap_monitor,94,calculator,Hukuki Süre Hesaplama,hukuk,Hukuk,hukuki-sure-hesaplama,2026-04-12T00:00:00.000Z,0.80,https://www.hesapmod.com/hukuk/hukuki-sure-hesaplama,sitemap:0.80; calculator-landing
318,wave_5,sitemap_monitor,94,calculator,İcra Masrafı Hesaplama,hukuk,Hukuk,icra-masrafi-hesaplama,2026-04-12T00:00:00.000Z,0.80,https://www.hesapmod.com/hukuk/icra-masrafi-hesaplama,sitemap:0.80; calculator-landing
319,wave_5,sitemap_monitor,94,calculator,Uzlaştırmacı Ücreti Hesaplama,hukuk,Hukuk,uzlastirmaci-ucreti-hesaplama,2026-04-12T00:00:00.000Z,0.80,https://www.hesapmod.com/hukuk/uzlastirmaci-ucreti-hesaplama,sitemap:0.80; calculator-landing
320,wave_5,sitemap_monitor,94,calculator,Vekâlet Ücreti Hesaplama,hukuk,Hukuk,vekalet-ucreti-hesaplama,2026-04-12T00:00:00.000Z,0.80,https://www.hesapmod.com/hukuk/vekalet-ucreti-hesaplama,sitemap:0.80; calculator-landing
321,wave_5,sitemap_monitor,94,calculator,Emeklilik Hesaplama,muhasebe,Muhasebe,emeklilik-hesaplama,2026-04-12T00:00:00.000Z,0.80,https://www.hesapmod.com/muhasebe/emeklilik-hesaplama,sitemap:0.80; calculator-landing
322,wave_5,sitemap_monitor,94,calculator,Serbest Meslek Makbuzu Hesaplama,muhasebe,Muhasebe,serbest-meslek-makbuzu-hesaplama,2026-04-12T00:00:00.000Z,0.80,https://www.hesapmod.com/muhasebe/serbest-meslek-makbuzu-hesaplama,sitemap:0.80; calculator-landing
323,wave_5,sitemap_monitor,94,calculator,İller Arası Mesafe ve Süre Hesaplama,seyahat,Seyahat,iller-arasi-mesafe-hesaplama,2026-04-12T00:00:00.000Z,0.80,https://www.hesapmod.com/seyahat/iller-arasi-mesafe-hesaplama,sitemap:0.80; calculator-landing
324,wave_5,sitemap_monitor,94,calculator,Taksi Ücreti Hesaplama,seyahat,Seyahat,taksi-ucreti-hesaplama,2026-04-12T00:00:00.000Z,0.80,https://www.hesapmod.com/seyahat/taksi-ucreti-hesaplama,sitemap:0.80; calculator-landing
325,wave_5,sitemap_monitor,84,guide,"2026 Eurobond Vergi Hesaplama Rehberi: Hazine Eurobondu, Stopaj ve Özel Sektör Kesintileri",finansal-hesaplamalar,Finans,eurobond-vergi-hesaplama-2026,2026-03-15T00:00:00.000Z,0.50,https://www.hesapmod.com/rehber/eurobond-vergi-hesaplama-2026,sitemap:0.50; editorial-support; category-boost:16; calc-support:8
326,wave_5,sitemap_monitor,84,guide,"Eurobond Getirisi Nasıl Hesaplanır? Kupon, İskonto ve Vadeye Kadar Getiri Rehberi",finansal-hesaplamalar,Finans,eurobond-getirisi-nasil-hesaplanir,2026-03-08T00:00:00.000Z,0.50,https://www.hesapmod.com/rehber/eurobond-getirisi-nasil-hesaplanir,sitemap:0.50; editorial-support; category-boost:16; calc-support:8
327,wave_5,sitemap_monitor,84,guide,"2026 Kredi Faizi ve Aylık Taksit Rehberi: İhtiyaç, Konut ve Toplam Maliyet",finansal-hesaplamalar,Finans,kredi-faizi-ve-aylik-taksit-rehberi,2026-03-08T00:00:00.000Z,0.50,https://www.hesapmod.com/rehber/kredi-faizi-ve-aylik-taksit-rehberi,sitemap:0.50; editorial-support; category-boost:16; calc-support:8
328,wave_5,sitemap_monitor,84,guide,"Mevduat Faizi, Enflasyon ve Reel Getiri Rehberi: 2026'da Net Kazanç Nasıl Okunur?",finansal-hesaplamalar,Finans,mevduat-faizi-enflasyon-ve-reel-getiri-rehberi,2026-03-08T00:00:00.000Z,0.50,https://www.hesapmod.com/rehber/mevduat-faizi-enflasyon-ve-reel-getiri-rehberi,sitemap:0.50; editorial-support; category-boost:16; calc-support:8
329,wave_5,sitemap_monitor,83,guide,"2026 Vergi Hesaplama Rehberi: Gelir, KDV, Kira ve Emlak Vergisini Nasıl Okumalı?",maas-ve-vergi,Maaş & Vergi,vergi-hesaplama-rehberi-2026,2026-03-08T00:00:00.000Z,0.50,https://www.hesapmod.com/rehber/vergi-hesaplama-rehberi-2026,sitemap:0.50; editorial-support; category-boost:15; calc-support:8
330,wave_5,sitemap_monitor,82,guide,2026 Kira Artış Oranı ve TÜFE Rehberi: Ev Sahibi ve Kiracı İçin Pratik Hesap,finansal-hesaplamalar,Finans,kira-artis-orani-ve-tufe-rehberi,2026-03-27T00:00:00.000Z,0.50,https://www.hesapmod.com/rehber/kira-artis-orani-ve-tufe-rehberi,sitemap:0.50; editorial-support; category-boost:16; calc-support:6
331,wave_5,sitemap_monitor,82,guide,"Kredi Kartı Faizi, Asgari Ödeme ve Yapılandırma Rehberi: Borcu Büyütmeden Ne Yapmalı?",finansal-hesaplamalar,Finans,kredi-karti-faizi-asgari-odeme-ve-yapilandirma-rehberi,2026-03-08T00:00:00.000Z,0.50,https://www.hesapmod.com/rehber/kredi-karti-faizi-asgari-odeme-ve-yapilandirma-rehberi,sitemap:0.50; editorial-support; category-boost:16; calc-support:6
332,wave_5,sitemap_monitor,81,guide,2026 Araç Vergileri Rehberi: MTV ve ÖTV Hesabı Nasıl Yorumlanır?,tasit-ve-vergi,Taşıt & Vergi,arac-vergileri-mtv-otv-rehberi-2026,2026-03-27T00:00:00.000Z,0.50,https://www.hesapmod.com/rehber/arac-vergileri-mtv-otv-rehberi-2026,sitemap:0.50; editorial-support; category-boost:13; calc-support:8
333,wave_5,sitemap_monitor,81,guide,"Brüt Maaş ile Net Maaş Arasındaki Fark: SGK, Gelir Vergisi ve Damga Vergisi",maas-ve-vergi,Maaş & Vergi,brut-net-maas-farki,2026-03-27T00:00:00.000Z,0.50,https://www.hesapmod.com/rehber/brut-net-maas-farki,sitemap:0.50; editorial-support; category-boost:15; calc-support:6
334,wave_5,sitemap_monitor,81,guide,"2026 Kıdem Tazminatı Hesaplama Rehberi: Tavan, Formül ve Örnekler",maas-ve-vergi,Maaş & Vergi,kidem-tazminati-hesaplama-rehberi,2026-03-27T00:00:00.000Z,0.50,https://www.hesapmod.com/rehber/kidem-tazminati-hesaplama-rehberi,sitemap:0.50; editorial-support; category-boost:15; calc-support:6
335,wave_5,sitemap_monitor,80,guide,"2026 Okula Giriş Sınav Rehberi: LGS, DGS, YDS ve Özel Sınavlar",sinav-hesaplamalari,Sınav,okul-giris-sinav-rehberi-2026,2026-03-31T00:00:00.000Z,0.50,https://www.hesapmod.com/rehber/okul-giris-sinav-rehberi-2026,sitemap:0.50; editorial-support; category-boost:12; calc-support:8
336,wave_5,sitemap_monitor,80,guide,"2026 Sınav Puanları Rehberi: YKS, TYT, KPSS ve ALES Nasıl Hesaplanır?",sinav-hesaplamalari,Sınav,sinav-puanlari-rehberi-2026,2026-03-31T00:00:00.000Z,0.50,https://www.hesapmod.com/rehber/sinav-puanlari-rehberi-2026,sitemap:0.50; editorial-support; category-boost:12; calc-support:8
337,wave_5,sitemap_monitor,79,guide,İhbar Tazminatı Nedir? 2026 Hesaplama Formülü ve Örnek,maas-ve-vergi,Maaş & Vergi,ihbar-tazminati-nedir-nasil-hesaplanir,2026-03-07T00:00:00.000Z,0.50,https://www.hesapmod.com/rehber/ihbar-tazminati-nedir-nasil-hesaplanir,sitemap:0.50; editorial-support; category-boost:15; calc-support:4
338,wave_5,sitemap_monitor,79,guide,2026 İşsizlik Maaşı Ne Kadar? Başvuru Şartları ve Hesaplama,maas-ve-vergi,Maaş & Vergi,issizlik-maasi-ne-kadar-2026,2026-03-07T00:00:00.000Z,0.50,https://www.hesapmod.com/rehber/issizlik-maasi-ne-kadar-2026,sitemap:0.50; editorial-support; category-boost:15; calc-support:4
339,wave_5,sitemap_monitor,79,guide,2026 Yıllık İzin Hakkı: Kaç Gün İzin Kullanırsınız? Hesaplama Rehberi,maas-ve-vergi,Maaş & Vergi,yillik-izin-hakki-rehberi,2026-03-07T00:00:00.000Z,0.50,https://www.hesapmod.com/rehber/yillik-izin-hakki-rehberi,sitemap:0.50; editorial-support; category-boost:15; calc-support:4
340,wave_5,sitemap_monitor,78,guide,"2026 VKİ, Kalori ve Beslenme Hesapları Rehberi: İdeal Kilo, BMR ve Makro",yasam-hesaplama,Yaşam,vki-kalori-saglik-hesaplama-rehberi-2026,2026-03-08T00:00:00.000Z,0.50,https://www.hesapmod.com/rehber/vki-kalori-saglik-hesaplama-rehberi-2026,sitemap:0.50; editorial-support; category-boost:10; calc-support:8
341,wave_5,sitemap_monitor,68,guide_hub,Rehber,,,,2026-03-31T00:00:00.000Z,0.50,https://www.hesapmod.com/rehber,sitemap:0.50; guide-hub
342,defer,sitemap_only,60,static,gayrimenkul-deger-hesaplama,,,gayrimenkul-deger-hesaplama,2026-05-01T09:00:00.000Z,0.80,https://www.hesapmod.com/gayrimenkul-deger-hesaplama,sitemap:0.80; support-page
343,defer,sitemap_only,55,static,en math-calculator percentage-calculator,,,percentage-calculator,2026-05-02T09:00:00.000Z,0.75,https://www.hesapmod.com/en/math-calculator/percentage-calculator,sitemap:0.75; support-page
344,defer,sitemap_only,55,static,en time-calculator age-calculator,,,age-calculator,2026-04-11T09:00:00.000Z,0.75,https://www.hesapmod.com/en/time-calculator/age-calculator,sitemap:0.75; support-page
345,defer,sitemap_only,55,static,en health-calculator bmi-calculator,,,bmi-calculator,2026-03-15T09:00:00.000Z,0.75,https://www.hesapmod.com/en/health-calculator/bmi-calculator,sitemap:0.75; support-page
346,defer,sitemap_only,50,static,en,,,en,2026-05-02T09:00:00.000Z,0.70,https://www.hesapmod.com/en,sitemap:0.70; support-page
347,defer,sitemap_only,50,static,en health-calculator,,,health-calculator,2026-05-02T09:00:00.000Z,0.70,https://www.hesapmod.com/en/health-calculator,sitemap:0.70; support-page
348,defer,sitemap_only,50,static,en math-calculator,,,math-calculator,2026-05-02T09:00:00.000Z,0.70,https://www.hesapmod.com/en/math-calculator,sitemap:0.70; support-page
349,defer,sitemap_only,50,static,en time-calculator,,,time-calculator,2026-05-02T09:00:00.000Z,0.70,https://www.hesapmod.com/en/time-calculator,sitemap:0.70; support-page
350,defer,sitemap_only,50,static,maas-ve-vergi maas-hesaplama 100000-tl-brut-maas-ne-kadar,,,100000-tl-brut-maas-ne-kadar,2026-05-01T09:00:00.000Z,0.70,https://www.hesapmod.com/maas-ve-vergi/maas-hesaplama/100000-tl-brut-maas-ne-kadar,sitemap:0.70; support-page
351,defer,sitemap_only,50,static,maas-ve-vergi maas-hesaplama 150000-tl-brut-maas-ne-kadar,,,150000-tl-brut-maas-ne-kadar,2026-05-01T09:00:00.000Z,0.70,https://www.hesapmod.com/maas-ve-vergi/maas-hesaplama/150000-tl-brut-maas-ne-kadar,sitemap:0.70; support-page
352,defer,sitemap_only,50,static,maas-ve-vergi maas-hesaplama 30000-tl-brut-maas-ne-kadar,,,30000-tl-brut-maas-ne-kadar,2026-05-01T09:00:00.000Z,0.70,https://www.hesapmod.com/maas-ve-vergi/maas-hesaplama/30000-tl-brut-maas-ne-kadar,sitemap:0.70; support-page
353,defer,sitemap_only,50,static,maas-ve-vergi maas-hesaplama 50000-tl-brut-maas-ne-kadar,,,50000-tl-brut-maas-ne-kadar,2026-05-01T09:00:00.000Z,0.70,https://www.hesapmod.com/maas-ve-vergi/maas-hesaplama/50000-tl-brut-maas-ne-kadar,sitemap:0.70; support-page
354,defer,sitemap_only,50,static,maas-ve-vergi maas-hesaplama 75000-tl-brut-maas-ne-kadar,,,75000-tl-brut-maas-ne-kadar,2026-05-01T09:00:00.000Z,0.70,https://www.hesapmod.com/maas-ve-vergi/maas-hesaplama/75000-tl-brut-maas-ne-kadar,sitemap:0.70; support-page
355,defer,sitemap_only,50,static,finansal-hesaplamalar ihtiyac-kredisi-hesaplama 100000-tl-12-ay,,,100000-tl-12-ay,2026-04-01T09:00:00.000Z,0.70,https://www.hesapmod.com/finansal-hesaplamalar/ihtiyac-kredisi-hesaplama/100000-tl-12-ay,sitemap:0.70; support-page
356,defer,sitemap_only,50,static,finansal-hesaplamalar ihtiyac-kredisi-hesaplama 100000-tl-24-ay,,,100000-tl-24-ay,2026-04-01T09:00:00.000Z,0.70,https://www.hesapmod.com/finansal-hesaplamalar/ihtiyac-kredisi-hesaplama/100000-tl-24-ay,sitemap:0.70; support-page
357,defer,sitemap_only,50,static,finansal-hesaplamalar ihtiyac-kredisi-hesaplama 100000-tl-36-ay,,,100000-tl-36-ay,2026-04-01T09:00:00.000Z,0.70,https://www.hesapmod.com/finansal-hesaplamalar/ihtiyac-kredisi-hesaplama/100000-tl-36-ay,sitemap:0.70; support-page
358,defer,sitemap_only,50,static,finansal-hesaplamalar ihtiyac-kredisi-hesaplama 150000-tl-12-ay,,,150000-tl-12-ay,2026-04-01T09:00:00.000Z,0.70,https://www.hesapmod.com/finansal-hesaplamalar/ihtiyac-kredisi-hesaplama/150000-tl-12-ay,sitemap:0.70; support-page
359,defer,sitemap_only,50,static,finansal-hesaplamalar ihtiyac-kredisi-hesaplama 150000-tl-24-ay,,,150000-tl-24-ay,2026-04-01T09:00:00.000Z,0.70,https://www.hesapmod.com/finansal-hesaplamalar/ihtiyac-kredisi-hesaplama/150000-tl-24-ay,sitemap:0.70; support-page
360,defer,sitemap_only,50,static,finansal-hesaplamalar ihtiyac-kredisi-hesaplama 150000-tl-36-ay,,,150000-tl-36-ay,2026-04-01T09:00:00.000Z,0.70,https://www.hesapmod.com/finansal-hesaplamalar/ihtiyac-kredisi-hesaplama/150000-tl-36-ay,sitemap:0.70; support-page
361,defer,sitemap_only,50,static,finansal-hesaplamalar ihtiyac-kredisi-hesaplama 200000-tl-12-ay,,,200000-tl-12-ay,2026-04-01T09:00:00.000Z,0.70,https://www.hesapmod.com/finansal-hesaplamalar/ihtiyac-kredisi-hesaplama/200000-tl-12-ay,sitemap:0.70; support-page
362,defer,sitemap_only,50,static,finansal-hesaplamalar ihtiyac-kredisi-hesaplama 200000-tl-24-ay,,,200000-tl-24-ay,2026-04-01T09:00:00.000Z,0.70,https://www.hesapmod.com/finansal-hesaplamalar/ihtiyac-kredisi-hesaplama/200000-tl-24-ay,sitemap:0.70; support-page
363,defer,sitemap_only,50,static,finansal-hesaplamalar ihtiyac-kredisi-hesaplama 200000-tl-36-ay,,,200000-tl-36-ay,2026-04-01T09:00:00.000Z,0.70,https://www.hesapmod.com/finansal-hesaplamalar/ihtiyac-kredisi-hesaplama/200000-tl-36-ay,sitemap:0.70; support-page
364,defer,sitemap_only,50,static,finansal-hesaplamalar ihtiyac-kredisi-hesaplama 50000-tl-12-ay,,,50000-tl-12-ay,2026-04-01T09:00:00.000Z,0.70,https://www.hesapmod.com/finansal-hesaplamalar/ihtiyac-kredisi-hesaplama/50000-tl-12-ay,sitemap:0.70; support-page
365,defer,sitemap_only,50,static,finansal-hesaplamalar ihtiyac-kredisi-hesaplama 50000-tl-24-ay,,,50000-tl-24-ay,2026-04-01T09:00:00.000Z,0.70,https://www.hesapmod.com/finansal-hesaplamalar/ihtiyac-kredisi-hesaplama/50000-tl-24-ay,sitemap:0.70; support-page
366,defer,sitemap_only,50,static,finansal-hesaplamalar ihtiyac-kredisi-hesaplama 50000-tl-36-ay,,,50000-tl-36-ay,2026-04-01T09:00:00.000Z,0.70,https://www.hesapmod.com/finansal-hesaplamalar/ihtiyac-kredisi-hesaplama/50000-tl-36-ay,sitemap:0.70; support-page
